timestamp, name, utilization.gpu [%], utilization.memory [%], memory.used [MiB], temperature.gpu
2026/04/16 00:59:21.261, Tesla PG503-216, 39 %, 15 %, 4348 MiB, 46
2026/04/16 00:59:22.261, Tesla PG503-216, 37 %, 14 %, 4348 MiB, 47
2026/04/16 00:59:23.262, Tesla PG503-216, 32 %, 13 %, 4348 MiB, 46
2026/04/16 00:59:24.262, Tesla PG503-216, 41 %, 16 %, 4348 MiB, 46
2026/04/16 00:59:25.263, Tesla PG503-216, 41 %, 16 %, 4348 MiB, 47
2026/04/16 00:59:26.263, Tesla PG503-216, 14 %, 4 %, 4348 MiB, 46
2026/04/16 00:59:27.264, Tesla PG503-216, 42 %, 16 %, 4348 MiB, 46
2026/04/16 00:59:28.264, Tesla PG503-216, 32 %, 13 %, 4348 MiB, 47
2026/04/16 00:59:29.265, Tesla PG503-216, 33 %, 14 %, 4348 MiB, 48
2026/04/16 00:59:30.265, Tesla PG503-216, 37 %, 14 %, 4348 MiB, 46
2026/04/16 00:59:31.266, Tesla PG503-216, 19 %, 7 %, 4348 MiB, 48
2026/04/16 00:59:32.266, Tesla PG503-216, 9 %, 2 %, 4348 MiB, 46
2026/04/16 00:59:33.266, Tesla PG503-216, 39 %, 15 %, 4348 MiB, 46
2026/04/16 00:59:34.267, Tesla PG503-216, 36 %, 16 %, 4348 MiB, 46
2026/04/16 00:59:35.267, Tesla PG503-216, 9 %, 2 %, 4348 MiB, 47
2026/04/16 00:59:36.268, Tesla PG503-216, 40 %, 15 %, 4348 MiB, 46
2026/04/16 00:59:37.268, Tesla PG503-216, 18 %, 7 %, 4348 MiB, 48
2026/04/16 00:59:38.269, Tesla PG503-216, 16 %, 6 %, 4348 MiB, 47
2026/04/16 00:59:39.269, Tesla PG503-216, 40 %, 15 %, 4348 MiB, 46
2026/04/16 00:59:40.270, Tesla PG503-216, 41 %, 16 %, 4348 MiB, 46
2026/04/16 00:59:41.270, Tesla PG503-216, 38 %, 16 %, 4348 MiB, 46
2026/04/16 00:59:42.271, Tesla PG503-216, 19 %, 7 %, 4348 MiB, 48
2026/04/16 00:59:43.271, Tesla PG503-216, 27 %, 10 %, 4348 MiB, 46
2026/04/16 00:59:44.271, Tesla PG503-216, 40 %, 15 %, 4348 MiB, 46
2026/04/16 00:59:45.272, Tesla PG503-216, 13 %, 5 %, 4348 MiB, 47
2026/04/16 00:59:46.272, Tesla PG503-216, 30 %, 12 %, 4348 MiB, 47
2026/04/16 00:59:47.273, Tesla PG503-216, 39 %, 15 %, 4348 MiB, 46
2026/04/16 00:59:48.273, Tesla PG503-216, 12 %, 4 %, 4348 MiB, 48
2026/04/16 00:59:49.273, Tesla PG503-216, 16 %, 5 %, 4348 MiB, 46
2026/04/16 00:59:50.274, Tesla PG503-216, 16 %, 6 %, 4348 MiB, 46
2026/04/16 00:59:51.274, Tesla PG503-216, 14 %, 4 %, 4348 MiB, 47
2026/04/16 00:59:52.275, Tesla PG503-216, 42 %, 16 %, 4348 MiB, 46
2026/04/16 00:59:53.275, Tesla PG503-216, 41 %, 16 %, 4348 MiB, 46
2026/04/16 00:59:54.276, Tesla PG503-216, 5 %, 2 %, 4348 MiB, 46
2026/04/16 00:59:55.276, Tesla PG503-216, 5 %, 1 %, 4348 MiB, 47
2026/04/16 00:59:56.277, Tesla PG503-216, 40 %, 15 %, 4348 MiB, 46
2026/04/16 00:59:57.277, Tesla PG503-216, 13 %, 4 %, 4348 MiB, 47
2026/04/16 00:59:58.278, Tesla PG503-216, 37 %, 15 %, 4348 MiB, 47
2026/04/16 00:59:59.278, Tesla PG503-216, 36 %, 15 %, 4348 MiB, 46
2026/04/16 01:00:00.279, Tesla PG503-216, 2 %, 0 %, 4348 MiB, 46
2026/04/16 01:00:01.279, Tesla PG503-216, 16 %, 6 %, 4348 MiB, 46
2026/04/16 01:00:02.279, Tesla PG503-216, 30 %, 11 %, 4348 MiB, 47
2026/04/16 01:00:03.280, Tesla PG503-216, 42 %, 16 %, 4348 MiB, 46
2026/04/16 01:00:04.280, Tesla PG503-216, 40 %, 16 %, 4348 MiB, 46
2026/04/16 01:00:05.281, Tesla PG503-216, 35 %, 13 %, 4348 MiB, 47
2026/04/16 01:00:06.281, Tesla PG503-216, 41 %, 16 %, 4348 MiB, 46
2026/04/16 01:00:07.282, Tesla PG503-216, 17 %, 7 %, 4348 MiB, 46
2026/04/16 01:00:08.282, Tesla PG503-216, 8 %, 2 %, 4348 MiB, 46
2026/04/16 01:00:09.283, Tesla PG503-216, 9 %, 3 %, 4348 MiB, 46
2026/04/16 01:00:10.283, Tesla PG503-216, 39 %, 15 %, 4348 MiB, 46
2026/04/16 01:00:11.284, Tesla PG503-216, 16 %, 6 %, 4348 MiB, 46
2026/04/16 01:00:12.284, Tesla PG503-216, 31 %, 12 %, 4348 MiB, 46
2026/04/16 01:00:13.285, Tesla PG503-216, 42 %, 16 %, 4348 MiB, 47
2026/04/16 01:00:14.285, Tesla PG503-216, 17 %, 6 %, 4348 MiB, 46
2026/04/16 01:00:15.286, Tesla PG503-216, 5 %, 0 %, 4348 MiB, 46
2026/04/16 01:00:16.286, Tesla PG503-216, 8 %, 1 %, 4348 MiB, 46
2026/04/16 01:00:17.286, Tesla PG503-216, 40 %, 16 %, 4348 MiB, 46
2026/04/16 01:00:18.287, Tesla PG503-216, 39 %, 15 %, 4348 MiB, 48
2026/04/16 01:00:19.287, Tesla PG503-216, 16 %, 6 %, 4348 MiB, 46
2026/04/16 01:00:20.288, Tesla PG503-216, 39 %, 15 %, 4348 MiB, 47
2026/04/16 01:00:21.288, Tesla PG503-216, 8 %, 2 %, 4348 MiB, 46
2026/04/16 01:00:22.289, Tesla PG503-216, 46 %, 17 %, 4348 MiB, 46
2026/04/16 01:00:23.289, Tesla PG503-216, 40 %, 15 %, 4348 MiB, 46
2026/04/16 01:00:24.290, Tesla PG503-216, 41 %, 16 %, 4348 MiB, 47
2026/04/16 01:00:25.290, Tesla PG503-216, 18 %, 7 %, 4348 MiB, 47
2026/04/16 01:00:26.291, Tesla PG503-216, 23 %, 9 %, 4348 MiB, 46
2026/04/16 01:00:27.291, Tesla PG503-216, 41 %, 16 %, 4348 MiB, 46
2026/04/16 01:00:28.291, Tesla PG503-216, 41 %, 16 %, 4348 MiB, 46
2026/04/16 01:00:29.292, Tesla PG503-216, 40 %, 15 %, 4348 MiB, 46
2026/04/16 01:00:30.292, Tesla PG503-216, 12 %, 3 %, 4348 MiB, 46
2026/04/16 01:00:31.293, Tesla PG503-216, 42 %, 16 %, 4348 MiB, 46
2026/04/16 01:00:32.293, Tesla PG503-216, 35 %, 15 %, 4348 MiB, 46
2026/04/16 01:00:33.294, Tesla PG503-216, 25 %, 9 %, 4348 MiB, 47
2026/04/16 01:00:34.294, Tesla PG503-216, 27 %, 10 %, 4348 MiB, 46
2026/04/16 01:00:35.295, Tesla PG503-216, 41 %, 16 %, 4348 MiB, 46
2026/04/16 01:00:36.295, Tesla PG503-216, 8 %, 2 %, 4348 MiB, 46
2026/04/16 01:00:37.295, Tesla PG503-216, 16 %, 5 %, 4348 MiB, 45
2026/04/16 01:00:38.296, Tesla PG503-216, 16 %, 6 %, 4348 MiB, 45
2026/04/16 01:00:39.296, Tesla PG503-216, 10 %, 3 %, 4348 MiB, 45
2026/04/16 01:00:40.297, Tesla PG503-216, 4 %, 1 %, 4348 MiB, 46
2026/04/16 01:00:41.297, Tesla PG503-216, 41 %, 16 %, 4348 MiB, 46
2026/04/16 01:00:42.298, Tesla PG503-216, 40 %, 15 %, 4348 MiB, 46
2026/04/16 01:00:43.298, Tesla PG503-216, 27 %, 11 %, 4348 MiB, 46
2026/04/16 01:00:44.299, Tesla PG503-216, 41 %, 16 %, 4348 MiB, 46
2026/04/16 01:00:45.299, Tesla PG503-216, 42 %, 17 %, 4348 MiB, 46
2026/04/16 01:00:46.299, Tesla PG503-216, 19 %, 7 %, 4348 MiB, 46
2026/04/16 01:00:47.300, Tesla PG503-216, 43 %, 17 %, 4348 MiB, 46
2026/04/16 01:00:48.300, Tesla PG503-216, 37 %, 15 %, 4348 MiB, 46
2026/04/16 01:00:49.301, Tesla PG503-216, 5 %, 1 %, 4348 MiB, 46
2026/04/16 01:00:50.301, Tesla PG503-216, 41 %, 16 %, 4348 MiB, 47
2026/04/16 01:00:51.302, Tesla PG503-216, 41 %, 16 %, 4348 MiB, 46
2026/04/16 01:00:52.302, Tesla PG503-216, 3 %, 0 %, 4348 MiB, 46
2026/04/16 01:00:53.303, Tesla PG503-216, 40 %, 16 %, 4348 MiB, 48
2026/04/16 01:00:54.303, Tesla PG503-216, 42 %, 16 %, 4348 MiB, 46
2026/04/16 01:00:55.304, Tesla PG503-216, 14 %, 6 %, 4348 MiB, 46
2026/04/16 01:00:56.304, Tesla PG503-216, 25 %, 10 %, 4348 MiB, 46
2026/04/16 01:00:57.305, Tesla PG503-216, 42 %, 17 %, 4348 MiB, 47
2026/04/16 01:00:58.305, Tesla PG503-216, 41 %, 16 %, 4348 MiB, 47
2026/04/16 01:00:59.306, Tesla PG503-216, 13 %, 4 %, 4348 MiB, 46
2026/04/16 01:01:00.306, Tesla PG503-216, 42 %, 16 %, 4348 MiB, 46
2026/04/16 01:01:01.307, Tesla PG503-216, 19 %, 7 %, 4348 MiB, 46
2026/04/16 01:01:02.307, Tesla PG503-216, 19 %, 7 %, 4348 MiB, 46
2026/04/16 01:01:03.308, Tesla PG503-216, 40 %, 16 %, 4348 MiB, 47
2026/04/16 01:01:04.308, Tesla PG503-216, 13 %, 5 %, 4348 MiB, 46
2026/04/16 01:01:05.309, Tesla PG503-216, 40 %, 15 %, 4348 MiB, 46
2026/04/16 01:01:06.309, Tesla PG503-216, 36 %, 16 %, 4348 MiB, 47
2026/04/16 01:01:07.310, Tesla PG503-216, 34 %, 13 %, 4348 MiB, 46
2026/04/16 01:01:08.310, Tesla PG503-216, 41 %, 16 %, 4348 MiB, 46
2026/04/16 01:01:09.310, Tesla PG503-216, 7 %, 1 %, 4348 MiB, 46
2026/04/16 01:01:10.311, Tesla PG503-216, 9 %, 3 %, 4348 MiB, 46
2026/04/16 01:01:11.311, Tesla PG503-216, 26 %, 10 %, 4348 MiB, 46
2026/04/16 01:01:12.312, Tesla PG503-216, 40 %, 16 %, 4348 MiB, 47
2026/04/16 01:01:13.312, Tesla PG503-216, 27 %, 11 %, 4348 MiB, 47
2026/04/16 01:01:14.313, Tesla PG503-216, 35 %, 15 %, 4348 MiB, 48
2026/04/16 01:01:15.313, Tesla PG503-216, 6 %, 0 %, 4348 MiB, 46
2026/04/16 01:01:16.314, Tesla PG503-216, 9 %, 2 %, 4348 MiB, 47
2026/04/16 01:01:17.314, Tesla PG503-216, 40 %, 15 %, 4348 MiB, 46
2026/04/16 01:01:18.314, Tesla PG503-216, 31 %, 13 %, 4348 MiB, 47
2026/04/16 01:01:19.315, Tesla PG503-216, 26 %, 10 %, 4348 MiB, 47
2026/04/16 01:01:20.315, Tesla PG503-216, 16 %, 6 %, 4348 MiB, 46
2026/04/16 01:01:21.316, Tesla PG503-216, 40 %, 15 %, 4348 MiB, 46
2026/04/16 01:01:22.316, Tesla PG503-216, 42 %, 16 %, 4348 MiB, 46
2026/04/16 01:01:23.317, Tesla PG503-216, 40 %, 15 %, 4348 MiB, 46
2026/04/16 01:01:24.317, Tesla PG503-216, 31 %, 13 %, 4348 MiB, 46
2026/04/16 01:01:25.318, Tesla PG503-216, 9 %, 2 %, 4348 MiB, 46
2026/04/16 01:01:26.318, Tesla PG503-216, 17 %, 6 %, 4348 MiB, 45
2026/04/16 01:01:27.319, Tesla PG503-216, 21 %, 6 %, 4348 MiB, 45
2026/04/16 01:01:28.319, Tesla PG503-216, 35 %, 14 %, 4348 MiB, 46
2026/04/16 01:01:29.320, Tesla PG503-216, 41 %, 16 %, 4348 MiB, 46
2026/04/16 01:01:30.320, Tesla PG503-216, 12 %, 4 %, 4348 MiB, 47
2026/04/16 01:01:31.320, Tesla PG503-216, 7 %, 2 %, 4348 MiB, 46
2026/04/16 01:01:32.321, Tesla PG503-216, 31 %, 12 %, 4348 MiB, 46
2026/04/16 01:01:33.321, Tesla PG503-216, 41 %, 16 %, 4348 MiB, 46
2026/04/16 01:01:34.322, Tesla PG503-216, 40 %, 15 %, 4348 MiB, 46
2026/04/16 01:01:35.322, Tesla PG503-216, 31 %, 13 %, 4348 MiB, 46
2026/04/16 01:01:36.323, Tesla PG503-216, 28 %, 10 %, 4348 MiB, 47
2026/04/16 01:01:37.323, Tesla PG503-216, 41 %, 16 %, 4348 MiB, 46
2026/04/16 01:01:38.324, Tesla PG503-216, 9 %, 2 %, 4348 MiB, 46
2026/04/16 01:01:39.324, Tesla PG503-216, 15 %, 5 %, 4348 MiB, 47
2026/04/16 01:01:40.325, Tesla PG503-216, 12 %, 4 %, 4348 MiB, 46
2026/04/16 01:01:41.325, Tesla PG503-216, 37 %, 15 %, 4348 MiB, 46
2026/04/16 01:01:42.326, Tesla PG503-216, 31 %, 12 %, 4348 MiB, 46
2026/04/16 01:01:43.326, Tesla PG503-216, 41 %, 16 %, 4348 MiB, 46
2026/04/16 01:01:44.327, Tesla PG503-216, 39 %, 16 %, 4348 MiB, 48
2026/04/16 01:01:45.327, Tesla PG503-216, 25 %, 10 %, 4348 MiB, 47
2026/04/16 01:01:46.328, Tesla PG503-216, 11 %, 4 %, 4348 MiB, 46
2026/04/16 01:01:47.328, Tesla PG503-216, 40 %, 15 %, 4348 MiB, 46
2026/04/16 01:01:48.329, Tesla PG503-216, 35 %, 15 %, 4348 MiB, 47
2026/04/16 01:01:49.329, Tesla PG503-216, 4 %, 1 %, 4348 MiB, 46
2026/04/16 01:01:50.330, Tesla PG503-216, 40 %, 15 %, 4348 MiB, 46
2026/04/16 01:01:51.330, Tesla PG503-216, 8 %, 3 %, 4348 MiB, 46
2026/04/16 01:01:52.330, Tesla PG503-216, 10 %, 3 %, 4348 MiB, 46
2026/04/16 01:01:53.331, Tesla PG503-216, 25 %, 10 %, 4348 MiB, 46
2026/04/16 01:01:54.331, Tesla PG503-216, 40 %, 15 %, 4348 MiB, 46
2026/04/16 01:01:55.332, Tesla PG503-216, 40 %, 16 %, 4348 MiB, 47
2026/04/16 01:01:56.332, Tesla PG503-216, 37 %, 16 %, 4348 MiB, 47
2026/04/16 01:01:57.333, Tesla PG503-216, 11 %, 4 %, 4348 MiB, 47
2026/04/16 01:01:58.333, Tesla PG503-216, 40 %, 15 %, 4348 MiB, 46
2026/04/16 01:01:59.334, Tesla PG503-216, 32 %, 13 %, 4348 MiB, 47
2026/04/16 01:02:00.334, Tesla PG503-216, 25 %, 10 %, 4348 MiB, 46
2026/04/16 01:02:01.334, Tesla PG503-216, 40 %, 15 %, 4348 MiB, 46
2026/04/16 01:02:02.335, Tesla PG503-216, 42 %, 16 %, 4348 MiB, 46
2026/04/16 01:02:03.335, Tesla PG503-216, 23 %, 9 %, 4348 MiB, 48
2026/04/16 01:02:04.336, Tesla PG503-216, 27 %, 10 %, 4348 MiB, 46
2026/04/16 01:02:05.336, Tesla PG503-216, 20 %, 8 %, 4348 MiB, 46
2026/04/16 01:02:06.337, Tesla PG503-216, 41 %, 16 %, 4348 MiB, 46
2026/04/16 01:02:07.337, Tesla PG503-216, 40 %, 15 %, 4348 MiB, 46
2026/04/16 01:02:08.338, Tesla PG503-216, 37 %, 16 %, 4348 MiB, 46
2026/04/16 01:02:09.338, Tesla PG503-216, 3 %, 1 %, 4348 MiB, 47
2026/04/16 01:02:10.339, Tesla PG503-216, 30 %, 12 %, 4348 MiB, 46
2026/04/16 01:02:11.339, Tesla PG503-216, 40 %, 15 %, 4348 MiB, 46
2026/04/16 01:02:12.340, Tesla PG503-216, 41 %, 16 %, 4348 MiB, 46
2026/04/16 01:02:13.340, Tesla PG503-216, 33 %, 14 %, 4348 MiB, 46
2026/04/16 01:02:14.340, Tesla PG503-216, 16 %, 6 %, 4348 MiB, 46
2026/04/16 01:02:15.341, Tesla PG503-216, 16 %, 6 %, 4348 MiB, 45
2026/04/16 01:02:16.341, Tesla PG503-216, 1 %, 0 %, 4348 MiB, 47
2026/04/16 01:02:17.342, Tesla PG503-216, 23 %, 9 %, 4348 MiB, 47
2026/04/16 01:02:18.342, Tesla PG503-216, 33 %, 13 %, 4348 MiB, 46
2026/04/16 01:02:19.343, Tesla PG503-216, 19 %, 7 %, 4348 MiB, 47
2026/04/16 01:02:20.343, Tesla PG503-216, 39 %, 15 %, 4348 MiB, 46
2026/04/16 01:02:21.344, Tesla PG503-216, 41 %, 16 %, 4348 MiB, 46
2026/04/16 01:02:22.344, Tesla PG503-216, 12 %, 4 %, 4348 MiB, 47
2026/04/16 01:02:23.345, Tesla PG503-216, 26 %, 10 %, 4348 MiB, 47
2026/04/16 01:02:24.345, Tesla PG503-216, 41 %, 16 %, 4348 MiB, 46
2026/04/16 01:02:25.346, Tesla PG503-216, 41 %, 16 %, 4348 MiB, 46
2026/04/16 01:02:26.346, Tesla PG503-216, 13 %, 4 %, 4348 MiB, 47
2026/04/16 01:02:27.347, Tesla PG503-216, 41 %, 16 %, 4348 MiB, 46
2026/04/16 01:02:28.347, Tesla PG503-216, 13 %, 4 %, 4348 MiB, 46
2026/04/16 01:02:29.348, Tesla PG503-216, 41 %, 16 %, 4348 MiB, 46
2026/04/16 01:02:30.348, Tesla PG503-216, 28 %, 11 %, 4348 MiB, 46
2026/04/16 01:02:31.349, Tesla PG503-216, 35 %, 14 %, 4348 MiB, 47
2026/04/16 01:02:32.349, Tesla PG503-216, 38 %, 16 %, 4348 MiB, 46
2026/04/16 01:02:33.350, Tesla PG503-216, 34 %, 14 %, 4348 MiB, 46
2026/04/16 01:02:34.350, Tesla PG503-216, 41 %, 16 %, 4348 MiB, 46
2026/04/16 01:02:35.351, Tesla PG503-216, 32 %, 13 %, 4348 MiB, 46
2026/04/16 01:02:36.351, Tesla PG503-216, 27 %, 10 %, 4348 MiB, 47
2026/04/16 01:02:37.352, Tesla PG503-216, 40 %, 16 %, 4348 MiB, 46
2026/04/16 01:02:38.352, Tesla PG503-216, 14 %, 5 %, 4348 MiB, 46
2026/04/16 01:02:39.352, Tesla PG503-216, 29 %, 11 %, 4348 MiB, 47
2026/04/16 01:02:40.353, Tesla PG503-216, 19 %, 7 %, 4348 MiB, 46
2026/04/16 01:02:41.353, Tesla PG503-216, 42 %, 16 %, 4348 MiB, 46
2026/04/16 01:02:42.354, Tesla PG503-216, 39 %, 16 %, 4348 MiB, 48
2026/04/16 01:02:43.354, Tesla PG503-216, 7 %, 1 %, 4348 MiB, 46
2026/04/16 01:02:44.355, Tesla PG503-216, 40 %, 16 %, 4348 MiB, 46
2026/04/16 01:02:45.355, Tesla PG503-216, 41 %, 16 %, 4348 MiB, 47
2026/04/16 01:02:46.356, Tesla PG503-216, 16 %, 5 %, 4348 MiB, 46
2026/04/16 01:02:47.356, Tesla PG503-216, 40 %, 15 %, 4348 MiB, 46
2026/04/16 01:02:48.357, Tesla PG503-216, 32 %, 13 %, 4348 MiB, 46
2026/04/16 01:02:49.357, Tesla PG503-216, 41 %, 16 %, 4348 MiB, 46
2026/04/16 01:02:50.358, Tesla PG503-216, 26 %, 10 %, 4348 MiB, 48
2026/04/16 01:02:51.358, Tesla PG503-216, 19 %, 7 %, 4348 MiB, 46
2026/04/16 01:02:52.359, Tesla PG503-216, 15 %, 6 %, 4348 MiB, 47
2026/04/16 01:02:53.359, Tesla PG503-216, 40 %, 15 %, 4348 MiB, 46
2026/04/16 01:02:54.360, Tesla PG503-216, 37 %, 15 %, 4348 MiB, 46
2026/04/16 01:02:55.360, Tesla PG503-216, 42 %, 16 %, 4348 MiB, 46
2026/04/16 01:02:56.361, Tesla PG503-216, 37 %, 16 %, 4348 MiB, 46
2026/04/16 01:02:57.361, Tesla PG503-216, 20 %, 8 %, 4348 MiB, 47
2026/04/16 01:02:58.362, Tesla PG503-216, 37 %, 15 %, 4348 MiB, 46
2026/04/16 01:02:59.362, Tesla PG503-216, 26 %, 10 %, 4348 MiB, 46
2026/04/16 01:03:00.362, Tesla PG503-216, 30 %, 11 %, 4348 MiB, 47
2026/04/16 01:03:01.363, Tesla PG503-216, 41 %, 16 %, 4348 MiB, 46
2026/04/16 01:03:02.363, Tesla PG503-216, 11 %, 6 %, 4348 MiB, 46
2026/04/16 01:03:03.364, Tesla PG503-216, 16 %, 5 %, 4348 MiB, 46
2026/04/16 01:03:04.364, Tesla PG503-216, 0 %, 0 %, 4348 MiB, 45
2026/04/16 01:03:05.365, Tesla PG503-216, 0 %, 0 %, 5 MiB, 44
2026/04/16 01:03:06.365, Tesla PG503-216, 0 %, 0 %, 5 MiB, 44
2026/04/16 01:03:07.365, Tesla PG503-216, 0 %, 0 %, 5 MiB, 44
2026/04/16 01:03:08.366, Tesla PG503-216, 0 %, 0 %, 5 MiB, 44
2026/04/16 01:03:09.366, Tesla PG503-216, 0 %, 0 %, 5 MiB, 44
2026/04/16 01:03:10.367, Tesla PG503-216, 0 %, 0 %, 5 MiB, 44
2026/04/16 01:03:11.367, Tesla PG503-216, 0 %, 0 %, 5 MiB, 44
2026/04/16 01:03:12.368, Tesla PG503-216, 0 %, 0 %, 5 MiB, 44
2026/04/16 01:03:13.368, Tesla PG503-216, 0 %, 0 %, 5 MiB, 44
2026/04/16 01:03:14.369, Tesla PG503-216, 0 %, 0 %, 5 MiB, 44
2026/04/16 01:03:15.369, Tesla PG503-216, 0 %, 0 %, 5 MiB, 43
2026/04/16 01:03:16.370, Tesla PG503-216, 0 %, 0 %, 5 MiB, 43
2026/04/16 01:03:17.370, Tesla PG503-216, 0 %, 0 %, 5 MiB, 43
2026/04/16 01:03:18.370, Tesla PG503-216, 0 %, 0 %, 5 MiB, 43
2026/04/16 01:03:19.371, Tesla PG503-216, 0 %, 0 %, 5 MiB, 43
2026/04/16 01:03:20.371, Tesla PG503-216, 0 %, 0 %, 5 MiB, 43
2026/04/16 01:03:21.371, Tesla PG503-216, 0 %, 0 %, 5 MiB, 43
2026/04/16 01:03:22.372, Tesla PG503-216, 0 %, 0 %, 5 MiB, 43
2026/04/16 01:03:23.373, Tesla PG503-216, 0 %, 0 %, 5 MiB, 43
2026/04/16 01:03:24.373, Tesla PG503-216, 0 %, 0 %, 5 MiB, 43
2026/04/16 01:03:25.374, Tesla PG503-216, 0 %, 0 %, 5 MiB, 43
2026/04/16 01:03:26.374, Tesla PG503-216, 0 %, 0 %, 5 MiB, 43
2026/04/16 01:03:27.374, Tesla PG503-216, 0 %, 0 %, 5 MiB, 43
2026/04/16 01:03:28.375, Tesla PG503-216, 0 %, 0 %, 5 MiB, 43
2026/04/16 01:03:29.375, Tesla PG503-216, 0 %, 0 %, 5 MiB, 43
2026/04/16 01:03:30.376, Tesla PG503-216, 0 %, 0 %, 5 MiB, 43
2026/04/16 01:03:31.376, Tesla PG503-216, 0 %, 0 %, 5 MiB, 43
2026/04/16 01:03:32.377, Tesla PG503-216, 0 %, 0 %, 5 MiB, 43
2026/04/16 01:03:33.377, Tesla PG503-216, 0 %, 0 %, 5 MiB, 43
2026/04/16 01:03:34.377, Tesla PG503-216, 0 %, 0 %, 5 MiB, 42
2026/04/16 01:03:35.378, Tesla PG503-216, 0 %, 0 %, 5 MiB, 42
2026/04/16 01:03:36.378, Tesla PG503-216, 0 %, 0 %, 5 MiB, 42
2026/04/16 01:03:37.379, Tesla PG503-216, 0 %, 0 %, 5 MiB, 42
2026/04/16 01:03:38.379, Tesla PG503-216, 0 %, 0 %, 5 MiB, 42
2026/04/16 01:03:39.379, Tesla PG503-216, 0 %, 0 %, 5 MiB, 42
2026/04/16 01:03:40.380, Tesla PG503-216, 0 %, 0 %, 5 MiB, 42
2026/04/16 01:03:41.380, Tesla PG503-216, 0 %, 0 %, 5 MiB, 42
2026/04/16 01:03:42.381, Tesla PG503-216, 0 %, 0 %, 5 MiB, 42
2026/04/16 01:03:43.381, Tesla PG503-216, 0 %, 0 %, 5 MiB, 42
2026/04/16 01:03:44.382, Tesla PG503-216, 0 %, 0 %, 5 MiB, 42
2026/04/16 01:03:45.382, Tesla PG503-216, 0 %, 0 %, 5 MiB, 42
2026/04/16 01:03:46.382, Tesla PG503-216, 0 %, 0 %, 5 MiB, 42
2026/04/16 01:03:47.383, Tesla PG503-216, 0 %, 0 %, 5 MiB, 42
2026/04/16 01:03:48.383, Tesla PG503-216, 0 %, 0 %, 5 MiB, 42
2026/04/16 01:03:49.384, Tesla PG503-216, 0 %, 0 %, 5 MiB, 42
2026/04/16 01:03:50.384, Tesla PG503-216, 0 %, 0 %, 5 MiB, 42
2026/04/16 01:03:51.385, Tesla PG503-216, 0 %, 0 %, 5 MiB, 41
2026/04/16 01:03:52.385, Tesla PG503-216, 0 %, 0 %, 5 MiB, 41
2026/04/16 01:03:53.386, Tesla PG503-216, 0 %, 0 %, 5 MiB, 41
2026/04/16 01:03:54.386, Tesla PG503-216, 0 %, 0 %, 5 MiB, 41
2026/04/16 01:03:55.386, Tesla PG503-216, 0 %, 0 %, 5 MiB, 40
2026/04/16 01:03:56.387, Tesla PG503-216, 0 %, 0 %, 5 MiB, 40
2026/04/16 01:03:57.387, Tesla PG503-216, 0 %, 0 %, 5 MiB, 40
2026/04/16 01:03:58.388, Tesla PG503-216, 0 %, 0 %, 5 MiB, 40
2026/04/16 01:03:59.388, Tesla PG503-216, 0 %, 0 %, 5 MiB, 40
2026/04/16 01:04:00.388, Tesla PG503-216, 0 %, 0 %, 5 MiB, 40
2026/04/16 01:04:01.389, Tesla PG503-216, 0 %, 0 %, 5 MiB, 40
2026/04/16 01:04:02.389, Tesla PG503-216, 0 %, 0 %, 5 MiB, 40
2026/04/16 01:04:03.390, Tesla PG503-216, 0 %, 0 %, 5 MiB, 40
2026/04/16 01:04:04.390, Tesla PG503-216, 0 %, 0 %, 5 MiB, 40
2026/04/16 01:04:05.391, Tesla PG503-216, 0 %, 0 %, 5 MiB, 40
2026/04/16 01:04:06.391, Tesla PG503-216, 0 %, 0 %, 5 MiB, 40
2026/04/16 01:04:07.392, Tesla PG503-216, 0 %, 0 %, 5 MiB, 40
2026/04/16 01:04:08.392, Tesla PG503-216, 0 %, 0 %, 5 MiB, 40
2026/04/16 01:04:09.392, Tesla PG503-216, 0 %, 0 %, 5 MiB, 39
2026/04/16 01:04:10.393, Tesla PG503-216, 0 %, 0 %, 5 MiB, 39
2026/04/16 01:04:11.393, Tesla PG503-216, 0 %, 0 %, 5 MiB, 39
2026/04/16 01:04:12.394, Tesla PG503-216, 0 %, 0 %, 5 MiB, 39
2026/04/16 01:04:13.394, Tesla PG503-216, 0 %, 0 %, 5 MiB, 39
2026/04/16 01:04:14.395, Tesla PG503-216, 0 %, 0 %, 5 MiB, 39
2026/04/16 01:04:15.395, Tesla PG503-216, 0 %, 0 %, 5 MiB, 39
2026/04/16 01:04:16.395, Tesla PG503-216, 0 %, 0 %, 5 MiB, 39
2026/04/16 01:04:17.396, Tesla PG503-216, 0 %, 0 %, 5 MiB, 39
2026/04/16 01:04:18.396, Tesla PG503-216, 0 %, 0 %, 5 MiB, 39
2026/04/16 01:04:19.397, Tesla PG503-216, 0 %, 0 %, 5 MiB, 39
2026/04/16 01:04:20.397, Tesla PG503-216, 0 %, 0 %, 5 MiB, 39
2026/04/16 01:04:21.398, Tesla PG503-216, 0 %, 0 %, 5 MiB, 39
2026/04/16 01:04:22.398, Tesla PG503-216, 0 %, 0 %, 5 MiB, 39
2026/04/16 01:04:23.399, Tesla PG503-216, 0 %, 0 %, 5 MiB, 39
2026/04/16 01:04:24.399, Tesla PG503-216, 0 %, 0 %, 5 MiB, 39
2026/04/16 01:04:25.400, Tesla PG503-216, 0 %, 0 %, 5 MiB, 39
